"Date","DISVX"
"2012-03-30",32433.66
"2012-04-02",32556.43
"2012-04-03",32126.71
"2012-04-04",31390.05
"2012-04-05",31205.88
"2012-04-09",31124.03
"2012-04-10",30510.15
"2012-04-11",30878.48
"2012-04-12",31492.36
"2012-04-13",30939.87
"2012-04-16",30960.33
"2012-04-17",31471.9
"2012-04-18",31308.2
"2012-04-19",31083.11
"2012-04-20",31287.74
"2012-04-23",30735.24
"2012-04-24",30898.94
"2012-04-25",31349.12
"2012-04-26",31430.98
"2012-04-27",31656.07
"2012-04-30",31533.29
"2012-05-01",31553.75
"2012-05-02",31410.51
"2012-05-03",31164.96
"2012-05-04",30530.61
"2012-05-07",30571.53
"2012-05-08",30100.89
"2012-05-09",29609.78
"2012-05-10",29937.19
"2012-05-11",29691.63
"2012-05-14",29016.36
"2012-05-15",28402.47
"2012-05-16",28156.92
"2012-05-17",28013.68
"2012-05-18",27706.73
"2012-05-21",28177.38
"2012-05-22",28259.23
"2012-05-23",27952.29
"2012-05-24",27747.66
"2012-05-25",27604.42
"2012-05-29",27993.21
"2012-05-30",27358.86
"2012-05-31",27522.57
"2012-06-01",26785.9
"2012-06-04",26806.37
"2012-06-05",26990.53
"2012-06-06",27747.66
"2012-06-07",27870.44
"2012-06-08",27800.86
"2012-06-11",27448.16
"2012-06-12",27634.89
"2012-06-13",27344.43
"2012-06-14",27510.4
"2012-06-15",28049.82
"2012-06-18",28070.57
"2012-06-19",28485.51
"2012-06-20",28692.98
"2012-06-21",28112.07
"2012-06-22",28236.55
"2012-06-25",27717.87
"2012-06-26",27738.62
"2012-06-27",27966.84
"2012-06-28",27904.6
"2012-06-29",28879.7
"2012-07-02",29107.92
"2012-07-03",29336.13
"2012-07-05",29045.68
"2012-07-06",28713.73
"2012-07-09",28609.99
"2012-07-10",28485.51
"2012-07-11",28381.77
"2012-07-12",28091.32
"2012-07-13",28506.26
"2012-07-16",28506.26
"2012-07-17",28506.26
"2012-07-18",28485.51
"2012-07-19",28900.45
"2012-07-20",28381.77
"2012-07-23",27717.87
"2012-07-24",27510.4
"2012-07-25",27676.38
"2012-07-26",28402.52
"2012-07-27",28838.21
"2012-07-30",28962.69
"2012-07-31",28796.71
"2012-08-01",28651.48
"2012-08-02",28381.77
"2012-08-03",28941.94
"2012-08-06",29149.41
"2012-08-07",29377.63
"2012-08-08",29460.61
"2012-08-09",29564.35
"2012-08-10",29647.34
"2012-08-13",29564.35
"2012-08-14",29647.34
"2012-08-15",29668.08
"2012-08-16",30000.03
"2012-08-17",30228.25
"2012-08-20",30166.01
"2012-08-21",30373.48
"2012-08-22",30373.48
"2012-08-23",30186.76
"2012-08-24",30124.52
"2012-08-27",30041.53
"2012-08-28",29896.3
"2012-08-29",29896.3
"2012-08-30",29543.6
"2012-08-31",29854.81
"2012-09-04",29771.82
"2012-09-05",29647.34
"2012-09-06",30249
"2012-09-07",30767.67
"2012-09-10",30730.33
"2012-09-11",31042.41
"2012-09-12",31312.89
"2012-09-13",31749.81
"2012-09-14",32165.93
"2012-09-17",31937.07
"2012-09-18",31729.01
"2012-09-19",31853.84
"2012-09-20",31708.2
"2012-09-21",31812.23
"2012-09-24",31645.79
"2012-09-25",31541.76
"2012-09-26",31229.67
"2012-09-27",31583.37
"2012-09-28",31250.47
"2012-10-01",31354.5
"2012-10-02",31396.11
"2012-10-03",31250.47
"2012-10-04",31624.98
"2012-10-05",31729.01
"2012-10-08",31541.76
"2012-10-09",31146.44
"2012-10-10",30938.38
"2012-10-11",31084.03
"2012-10-12",31063.22
"2012-10-15",31250.47
"2012-10-16",31645.79
"2012-10-17",32020.29
"2012-10-18",31957.87
"2012-10-19",31708.2
"2012-10-22",31916.26
"2012-10-23",31333.7
"2012-10-24",31333.7
"2012-10-25",31583.37
"2012-10-26",31500.14
"2012-10-31",31541.76
"2012-11-01",31812.23
"2012-11-02",31562.56
"2012-11-05",31520.95
"2012-11-06",31708.2
"2012-11-07",31271.28
"2012-11-08",31021.61
"2012-11-09",30896.77
"2012-11-12",30834.35
"2012-11-13",30647.1
"2012-11-14",30355.82
"2012-11-15",30355.82
"2012-11-16",30376.62
"2012-11-19",30980
"2012-11-20",31021.61
"2012-11-21",31104.83
"2012-11-23",31770.62
"2012-11-26",31729.01
"2012-11-27",31604.17
"2012-11-28",31729.01
"2012-11-29",32020.29
"2012-11-30",31978.68
"2012-12-03",32041.1
"2012-12-04",32249.16
"2012-12-05",32311.57
"2012-12-06",32457.22
"2012-12-07",32498.83
"2012-12-10",32478.02
"2012-12-11",32665.27
"2012-12-12",32825.48
"2012-12-13",32740.44
"2012-12-14",32974.3
"2012-12-17",33186.9
"2012-12-18",33505.8
"2012-12-19",33760.92
"2012-12-20",34058.56
"2012-12-21",33697.14
"2012-12-24",33633.36
"2012-12-26",33739.66
"2012-12-27",33824.7
"2012-12-28",33590.84
"2012-12-31",33973.52
"2013-01-02",34653.84
"2013-01-03",34377.46
"2013-01-04",34696.36
"2013-01-07",34866.44
"2013-01-08",34696.36
"2013-01-09",34908.96
"2013-01-10",35440.46
"2013-01-11",35419.2
"2013-01-14",35419.2
"2013-01-15",35334.16
"2013-01-16",35206.6
"2013-01-17",35504.24
"2013-01-18",35525.5
"2013-01-22",35653.06
"2013-01-23",35419.2
"2013-01-24",35504.24
"2013-01-25",35759.36
"2013-01-28",35546.76
"2013-01-29",35716.84
"2013-01-30",35674.32
"2013-01-31",35716.84
"2013-02-01",36014.48
"2013-02-04",35546.76
"2013-02-05",35631.8
"2013-02-06",35780.62
"2013-02-07",35738.1
"2013-02-08",35908.18
"2013-02-11",35823.14
"2013-02-12",36035.74
"2013-02-13",36120.78
"2013-02-14",35950.7
"2013-02-15",35801.88
"2013-02-19",36397.16
"2013-02-20",35950.7
"2013-02-21",35589.28
"2013-02-22",35908.18
"2013-02-25",35482.98
"2013-02-26",35546.76
"2013-02-27",35929.44
"2013-02-28",35929.44
"2013-03-01",35908.18
"2013-03-04",35844.4
"2013-03-05",36163.3
"2013-03-06",36227.08
"2013-03-07",36312.12
"2013-03-08",36299.37
"2013-03-11",36448.22
"2013-03-12",36256.84
"2013-03-13",36150.51
"2013-03-14",36554.55
"2013-03-15",36809.73
"2013-03-18",36533.28
"2013-03-19",36405.69
"2013-03-20",36639.61
"2013-03-21",36639.61
"2013-03-22",36703.4
"2013-03-25",36363.16
"2013-03-26",36575.81
"2013-03-27",36469.49
"2013-03-28",36660.87
"2013-04-01",36107.98
"2013-04-02",36150.51
"2013-04-03",36001.66
"2013-04-04",36044.19
"2013-04-05",35746.48
"2013-04-08",35831.54
"2013-04-09",36129.25
"2013-04-10",36724.67
"2013-04-11",36873.52
"2013-04-12",36788.46
"2013-04-15",35937.86
"2013-04-16",36320.63
"2013-04-17",35597.62
"2013-04-18",35533.83
"2013-04-19",35810.27
"2013-04-22",36086.72
"2013-04-23",36490.75
"2013-04-24",36852.26
"2013-04-25",37320.09
"2013-04-26",37277.56
"2013-04-29",37554
"2013-04-30",37702.86
"2013-05-01",37596.53
"2013-05-02",37490.21
"2013-05-03",37851.71
"2013-05-06",37766.65
"2013-05-07",37958.04
"2013-05-08",38383.34
"2013-05-09",38000.57
"2013-05-10",38085.63
"2013-05-13",37915.51
"2013-05-14",37872.98
"2013-05-15",37894.24
"2013-05-16",37724.12
"2013-05-17",38064.36
"2013-05-20",38404.6
"2013-05-21",38510.93
"2013-05-22",38128.16
"2013-05-23",37447.68
"2013-05-24",37277.56
"2013-05-28",37362.62
"2013-05-29",37383.88
"2013-05-30",37447.68
"2013-05-31",36958.58
"2013-06-03",37107.44
"2013-06-04",37107.44
"2013-06-05",36554.55
"2013-06-06",36639.61
"2013-06-07",36724.67
"2013-06-10",36975.6
"2013-06-11",36587.74
"2013-06-12",36415.36
"2013-06-13",36781.67
"2013-06-14",36630.83
"2013-06-17",37212.62
"2013-06-18",37255.71
"2013-06-19",36652.38
"2013-06-20",35747.39
"2013-06-21",35725.84
"2013-06-24",34971.67
"2013-06-25",35316.43
"2013-06-26",35359.53
"2013-06-27",35812.03
"2013-06-28",35833.58
"2013-07-01",36329.17
"2013-07-02",36156.79
"2013-07-03",36264.53
"2013-07-05",36458.45
"2013-07-08",36738.57
"2013-07-09",36932.5
"2013-07-10",37083.33
"2013-07-11",38031.43
"2013-07-12",37923.69
"2013-07-15",38074.52
"2013-07-16",38074.52
"2013-07-17",38225.35
"2013-07-18",38570.11
"2013-07-19",38527.02
"2013-07-22",38742.49
"2013-07-23",38871.78
"2013-07-24",38785.59
"2013-07-25",38979.52
"2013-07-26",38699.4
"2013-07-29",38333.09
"2013-07-30",38462.38
"2013-07-31",38505.47
"2013-08-01",38828.68
"2013-08-02",39324.28
"2013-08-05",39539.75
"2013-08-06",39367.37
"2013-08-07",39238.09
"2013-08-08",39625.94
"2013-08-09",39647.49
"2013-08-12",39582.85
"2013-08-13",39733.68
"2013-08-14",39690.59
"2013-08-15",39324.28
"2013-08-16",39582.85
"2013-08-19",39388.92
"2013-08-20",39259.64
"2013-08-21",38893.33
"2013-08-22",39302.73
"2013-08-23",39582.85
"2013-08-26",39281.18
"2013-08-27",38656.3
"2013-08-28",38419.28
"2013-08-29",38462.38
"2013-08-30",38031.43
"2013-09-03",38850.23
"2013-09-04",39001.07
"2013-09-05",39065.71
"2013-09-06",39410.47
"2013-09-09",40143.09
"2013-09-10",40811.06
"2013-09-11",41004.99
"2013-09-12",40789.51
"2013-09-13",41069.63
"2013-09-16",41392.84
"2013-09-17",41414.39
"2013-09-18",42233.2
"2013-09-19",41953.08
"2013-09-20",41651.41
"2013-09-23",41608.32
"2013-09-24",41759.15
"2013-09-25",41759.15
"2013-09-26",41866.89
"2013-09-27",41759.15
"2013-09-30",41716.06
"2013-10-01",41996.17
"2013-10-02",41996.17
"2013-10-03",41802.25
"2013-10-04",41759.15
"2013-10-07",41414.39
"2013-10-08",41155.82
"2013-10-09",41392.84
"2013-10-10",41996.17
"2013-10-11",42276.29
"2013-10-14",42448.67
"2013-10-15",42427.13
"2013-10-16",42685.7
"2013-10-17",43310.58
"2013-10-18",43633.79
"2013-10-21",43827.72
"2013-10-22",44086.29
"2013-10-23",43741.53
"2013-10-24",44000.1
"2013-10-25",43763.07
"2013-10-28",43461.41
"2013-10-29",43612.24
"2013-10-30",43612.24
"2013-10-31",43461.41
"2013-11-01",43181.29
"2013-11-04",43310.58
"2013-11-05",43008.91
"2013-11-06",43461.41
"2013-11-07",42879.62
"2013-11-08",43008.91
"2013-11-11",43052
"2013-11-12",42922.72
"2013-11-13",42836.53
"2013-11-14",43052
"2013-11-15",43267.48
"2013-11-18",43245.93
"2013-11-19",43202.84
"2013-11-20",42901.17
"2013-11-21",43159.74
"2013-11-22",43353.67
"2013-11-25",43224.39
"2013-11-26",43375.22
"2013-11-27",43569.15
"2013-11-29",43526.05
"2013-12-02",43332.12
"2013-12-03",42965.81
"2013-12-04",42814.98
"2013-12-05",42750.34
"2013-12-06",43159.74
"2013-12-09",43289.03
"2013-12-10",43332.12
"2013-12-11",43008.91
"2013-12-12",42611.09
"2013-12-13",42633.19
"2013-12-16",42832.1
"2013-12-17",42810
"2013-12-18",43274.12
"2013-12-19",43318.33
"2013-12-20",43561.44
"2013-12-23",43870.86
"2013-12-24",43804.55
"2013-12-26",44202.37
"2013-12-27",44533.89
"2013-12-30",44843.31
"2013-12-31",44975.92
"2014-01-02",44644.4
"2014-01-03",44799.11
"2014-01-06",45130.62
"2014-01-07",45329.53
"2014-01-08",45329.53
"2014-01-09",45373.74
"2014-01-10",45948.37
"2014-01-13",45815.76
"2014-01-14",45992.57
"2014-01-15",46191.48
"2014-01-16",46103.08
"2014-01-17",46147.28
"2014-01-21",46235.68
"2014-01-22",46147.28
"2014-01-23",45882.06
"2014-01-24",44688.6
"2014-01-27",44136.07
"2014-01-28",44754.9
"2014-01-29",44644.4
"2014-01-30",44732.8
"2014-01-31",44357.08
"2014-02-03",43450.93
"2014-02-04",43450.93
"2014-02-05",43627.74
"2014-02-06",44578.09
"2014-02-07",45241.13
"2014-02-10",45152.72
"2014-02-11",45705.25
"2014-02-12",45837.86
"2014-02-13",45926.27
"2014-02-14",46147.28
"2014-02-18",46523
"2014-02-19",46169.38
"2014-02-20",46279.89
"2014-02-21",46500.9
"2014-02-24",46854.52
"2014-02-25",46854.52
"2014-02-26",46677.71
"2014-02-27",46898.72
"2014-02-28",47407.05
"2014-03-03",46368.29
"2014-03-04",47473.35
"2014-03-05",47561.75
"2014-03-06",48047.98
"2014-03-07",47782.77
"2014-03-10",47495.45
"2014-03-11",47252.34
"2014-03-12",47031.33
"2014-03-13",46523
"2014-03-14",46257.78
"2014-03-17",46810.31
"2014-03-18",47163.93
"2014-03-19",46633.5
"2014-03-20",46279.89
"2014-03-21",46036.77
"2014-03-24",46125.18
"2014-03-25",46545.1
"2014-03-26",46677.71
"2014-03-27",46942.92
"2014-03-28",47252.34
"2014-03-31",47716.46
"2014-04-01",48202.69
"2014-04-02",48202.69
"2014-04-03",48092.18
"2014-04-04",47959.58
"2014-04-07",47583.86
"2014-04-08",47362.84
"2014-04-09",48047.98
"2014-04-10",47274.44
"2014-04-11",46766.11
"2014-04-14",46456.69
"2014-04-15",46191.48
"2014-04-16",46898.72
"2014-04-17",47186.03
"2014-04-21",47208.14
"2014-04-22",47561.75
"2014-04-23",47429.15
"2014-04-24",47473.35
"2014-04-25",47252.34
"2014-04-28",47186.03
"2014-04-29",47384.94
"2014-04-30",47517.55
"2014-05-01",47650.16
"2014-05-02",47804.87
"2014-05-05",47782.77
"2014-05-06",47893.27
"2014-05-07",47561.75
"2014-05-08",47583.86
"2014-05-09",47429.15
"2014-05-12",47694.36
"2014-05-13",47650.16
"2014-05-14",47429.15
"2014-05-15",46721.91
"2014-05-16",46368.29
"2014-05-19",46279.89
"2014-05-20",46213.58
"2014-05-21",46699.81
"2014-05-22",46832.41
"2014-05-23",47097.63
"2014-05-27",47716.46
"2014-05-28",47716.46
"2014-05-29",47826.97
"2014-05-30",47893.27
"2014-06-02",48070.08
"2014-06-03",47849.07
"2014-06-04",47981.68
"2014-06-05",48357.4
"2014-06-06",48843.62
"2014-06-09",48800.53
"2014-06-10",48645.25
"2014-06-11",48356.88
"2014-06-12",48379.07
"2014-06-13",48179.43
"2014-06-16",48001.97
"2014-06-17",47957.61
"2014-06-18",48445.61
"2014-06-19",48667.43
"2014-06-20",48578.71
"2014-06-23",48512.16
"2014-06-24",48024.15
"2014-06-25",48090.7
"2014-06-26",48379.07
"2014-06-27",48467.79
"2014-06-30",48645.25
"2014-07-01",49088.89
"2014-07-02",49155.44
"2014-07-03",49421.62
"2014-07-07",48822.71
"2014-07-08",48312.52
"2014-07-09",48312.52
"2014-07-10",47669.24
"2014-07-11",47713.6
"2014-07-14",47913.24
"2014-07-15",47558.33
"2014-07-16",48046.34
"2014-07-17",47669.24
"2014-07-18",47868.88
"2014-07-21",47580.51
"2014-07-22",47979.79
"2014-07-23",48179.43
"2014-07-24",48268.16
"2014-07-25",48135.06
"2014-07-28",48046.34
"2014-07-29",47891.06
"2014-07-30",47802.33
"2014-07-31",46937.23
"2014-08-01",46648.87
"2014-08-04",46804.14
"2014-08-05",46049.95
"2014-08-06",45717.22
"2014-08-07",45428.85
"2014-08-08",45539.76
"2014-08-11",46094.31
"2014-08-12",46116.5
"2014-08-13",46338.32
"2014-08-14",46537.96
"2014-08-15",46560.14
"2014-08-18",46915.05
"2014-08-19",47114.69
"2014-08-20",46804.14
"2014-08-21",47092.51
"2014-08-22",46959.41
"2014-08-25",47136.87
"2014-08-26",47269.96
"2014-08-27",47558.33
"2014-08-28",47292.15
"2014-08-29",47247.78
"2014-09-02",47136.87
"2014-09-03",47425.24
"2014-09-04",47092.51
"2014-09-05",47225.6
"2014-09-08",46671.05
"2014-09-09",46523.54
"2014-09-10",46590.32
"2014-09-11",46323.2
"2014-09-12",46256.42
"2014-09-15",46078.34
"2014-09-16",46033.82
"2014-09-17",45855.74
"2014-09-18",46211.9
"2014-09-19",45944.78
"2014-09-22",45655.39
"2014-09-23",45299.23
"2014-09-24",45410.53
"2014-09-25",44920.81
"2014-09-26",45009.85
"2014-09-29",44764.99
"2014-09-30",44497.87
"2014-10-01",44008.15
"2014-10-02",43429.39
"2014-10-03",43473.91
"2014-10-06",43763.29
"2014-10-07",43073.23
"2014-10-08",43407.13
"2014-10-09",42049.26
"2014-10-10",41314.68
"2014-10-13",41181.12
"2014-10-14",41292.42
"2014-10-15",41203.38
"2014-10-16",41003.04
"2014-10-17",41626.32
"2014-10-20",42071.52
"2014-10-21",42694.81
"2014-10-22",42583.51
"2014-10-23",42850.63
"2014-10-24",42939.67
"2014-10-27",42694.81
"2014-10-28",43162.27
"2014-10-29",42895.15
"2014-10-30",42961.93
"2014-10-31",43518.43
"2014-11-03",43251.31
"2014-11-04",42872.89
"2014-11-05",42872.89
"2014-11-06",42538.99
"2014-11-07",42739.33
"2014-11-10",42961.93
"2014-11-11",43073.23
"2014-11-12",42672.55
"2014-11-13",42672.55
"2014-11-14",42806.11
"2014-11-17",42717.07
"2014-11-18",43162.27
"2014-11-19",42895.15
"2014-11-20",42872.89
"2014-11-21",43206.79
"2014-11-24",43451.65
"2014-11-25",43585.21
"2014-11-26",43674.25
"2014-11-28",43206.79
"2014-12-01",43028.71
"2014-12-02",43028.71
"2014-12-03",43206.79
"2014-12-04",43295.83
"2014-12-05",43362.61
"2014-12-08",43095.49
"2014-12-09",42984.19
"2014-12-10",42628.03
"2014-12-11",42449.95
"2014-12-12",41871.18
"2014-12-15",41377.48
"2014-12-16",41561.28
"2014-12-17",42043.74
"2014-12-18",42824.89
"2014-12-19",42755.96
"2014-12-22",42824.89
"2014-12-23",42755.96
"2014-12-24",42870.83
"2014-12-26",43031.66
"2014-12-29",42916.78
"2014-12-30",42824.89
"2014-12-31",42732.99
"2015-01-02",42755.96
"2015-01-05",42181.59
"2015-01-06",41653.17
"2015-01-07",41814
"2015-01-08",42158.62
"2015-01-09",41997.8
"2015-01-12",41791.02
"2015-01-13",41791.02
"2015-01-14",41630.2
"2015-01-15",41676.15
"2015-01-16",41814
"2015-01-20",42089.69
"2015-01-21",42250.52
"2015-01-22",42342.42
"2015-01-23",42020.77
"2015-01-26",42572.16
"2015-01-27",42572.16
"2015-01-28",42273.49
"2015-01-29",42595.14
"2015-01-30",42457.29
"2015-02-02",42824.89
"2015-02-03",43537.1
"2015-02-04",43330.33
"2015-02-05",43904.7
"2015-02-06",43353.3
"2015-02-09",43284.38
"2015-02-10",43583.05
"2015-02-11",43353.3
"2015-02-12",44295.27
"2015-02-13",44479.07
"2015-02-17",44777.74
"2015-02-18",45214.26
"2015-02-19",45306.16
"2015-02-20",45627.8
"2015-02-23",45466.98
"2015-02-24",45627.8
"2015-02-25",45834.57
"2015-02-26",45650.78
"2015-02-27",45627.8
"2015-03-02",45558.88
"2015-03-03",45283.18
"2015-03-04",45076.41
"2015-03-05",45191.28
"2015-03-06",44662.86
"2015-03-09",44685.84
"2015-03-10",43881.72
"2015-03-11",43996.6
"2015-03-12",44479.07
"2015-03-13",44157.42
"2015-03-16",44547.99
"2015-03-17",44226.34
"2015-03-18",45122.36
"2015-03-19",44433.12
"2015-03-20",45352.1
"2015-03-23",45696.73
"2015-03-24",45788.62
"2015-03-25",45696.73
"2015-03-26",45260.21
"2015-03-27",45168.31
"2015-03-30",45053.43
"2015-03-31",44731.79
"2015-04-01",44915.59
"2015-04-02",45375.08
"2015-04-06",45811.6
"2015-04-07",45742.68
"2015-04-08",45972.42
"2015-04-09",45903.5
"2015-04-10",46018.37
"2015-04-13",45880.52
"2015-04-14",46362.99
"2015-04-15",46592.74
"2015-04-16",46776.54
"2015-04-17",46248.12
"2015-04-20",46202.17
"2015-04-21",46408.94
"2015-04-22",46477.87
"2015-04-23",46661.66
"2015-04-24",47006.29
"2015-04-27",47304.96
"2015-04-28",47419.83
"2015-04-29",47144.13
"2015-04-30",46983.31
"2015-05-01",46960.34
"2015-05-04",47075.21
"2015-05-05",46615.71
"2015-05-06",46868.44
"2015-05-07",46937.36
"2015-05-08",47879.32
"2015-05-11",47879.32
"2015-05-12",47971.22
"2015-05-13",48568.57
"2015-05-14",48890.21
"2015-05-15",49096.98
"2015-05-18",48867.24
"2015-05-19",48637.49
"2015-05-20",48614.52
"2015-05-21",48775.34
"2015-05-22",48453.69
"2015-05-26",47741.48
"2015-05-27",48086.1
"2015-05-28",47948.25
"2015-05-29",47718.5
"2015-06-01",47672.55
"2015-06-02",48155.02
"2015-06-03",48522.62
"2015-06-04",48017.17
"2015-06-05",47442.8
"2015-06-08",47468.17
"2015-06-09",47329.78
"2015-06-10",48298.52
"2015-06-11",48321.58
"2015-06-12",47952.54
"2015-06-15",47514.3
"2015-06-16",47537.36
"2015-06-17",47675.76
"2015-06-18",47814.15
"2015-06-19",47837.21
"2015-06-22",48459.97
"2015-06-23",48529.17
"2015-06-24",48183.19
"2015-06-25",48252.39
"2015-06-26",48160.12
"2015-06-29",46937.67
"2015-06-30",47053
"2015-07-01",47352.84
"2015-07-02",47260.58
"2015-07-06",46245.71
"2015-07-07",45784.41
"2015-07-08",44792.61
"2015-07-09",45323.11
"2015-07-10",46199.58
"2015-07-13",46660.89
"2015-07-14",46891.54
"2015-07-15",46799.28
"2015-07-16",47076.06
"2015-07-17",46845.41
"2015-07-20",46891.54
"2015-07-21",46891.54
"2015-07-22",46683.95
"2015-07-23",46614.76
"2015-07-24",46199.58
"2015-07-27",45646.02
"2015-07-28",46107.32
"2015-07-29",46384.1
"2015-07-30",46222.65
"2015-07-31",46476.37
"2015-08-03",46430.24
"2015-08-04",46384.1
"2015-08-05",46522.5
"2015-08-06",46545.56
"2015-08-07",46407.17
"2015-08-10",47076.06
"2015-08-11",46568.63
"2015-08-12",46361.04
"2015-08-13",46407.17
"2015-08-14",46522.5
"2015-08-17",46545.56
"2015-08-18",46361.04
"2015-08-19",46015.06
"2015-08-20",45138.58
"2015-08-21",44215.98
"2015-08-24",42693.67
"2015-08-25",43039.65
"2015-08-26",43777.74
"2015-08-27",44354.37
"2015-08-28",44631.15
"2015-08-31",44492.76
"2015-09-01",43431.76
"2015-09-02",43731.61
"2015-09-03",43708.54
"2015-09-04",42947.39
"2015-09-08",43893.06
"2015-09-09",43918.41
"2015-09-10",44265.32
"2015-09-11",44311.57
"2015-09-14",44034.05
"2015-09-15",44103.43
"2015-09-16",44589.1
"2015-09-17",44820.37
"2015-09-18",43987.79
"2015-09-21",43895.29
"2015-09-22",42900.82
"2015-09-23",42831.44
"2015-09-24",42507.66
"2015-09-25",42900.82
"2015-09-28",42368.9
"2015-09-29",42091.37
"2015-09-30",42715.8
"2015-10-01",42947.07
"2015-10-02",43386.49
"2015-10-05",44149.68
"2015-10-06",44519.72
"2015-10-07",44936.01
"2015-10-08",45167.28
"2015-10-09",45421.68
"2015-10-12",45375.42
"2015-10-13",44889.75
"2015-10-14",45005.39
"2015-10-15",45652.95
"2015-10-16",45329.17
"2015-10-19",45213.53
"2015-10-20",45167.28
"2015-10-21",45329.17
"2015-10-22",45306.04
"2015-10-23",45560.44
"2015-10-26",45491.06
"2015-10-27",44936.01
"2015-10-28",45028.51
"2015-10-29",44774.12
"2015-10-30",44959.13
"2015-11-02",45236.66
"2015-11-03",45190.4
"2015-11-04",44774.12
"2015-11-05",44681.61
"2015-11-06",44542.84
"2015-11-09",44404.08
"2015-11-10",44242.19
"2015-11-11",44334.7
"2015-11-12",43895.29
"2015-11-13",43617.76
"2015-11-16",43964.67
"2015-11-17",44172.81
"2015-11-18",44450.34
"2015-11-19",44681.61
"2015-11-20",44519.72
"2015-11-23",44380.96
"2015-11-24",44334.7
"2015-11-25",44380.96
"2015-11-27",44404.08
"2015-11-30",44612.23
"2015-12-01",45144.15
"2015-12-02",44797.24
"2015-12-03",45028.51
"2015-12-04",45144.15
"2015-12-07",44750.99
"2015-12-08",44172.81
"2015-12-09",44311.57
"2015-12-10",44149.68
"2015-12-11",43548.38
"2015-12-14",43409.62
"2015-12-15",43557.35
"2015-12-16",44056.92
"2015-12-17",43723.87
"2015-12-18",43604.93
"2015-12-21",43723.87
"2015-12-22",43914.18
"2015-12-23",44532.69
"2015-12-24",44437.54
"2015-12-28",44461.33
"2015-12-29",44960.89
"2015-12-30",44723
"2015-12-31",44437.54
"2016-01-04",43842.82
"2016-01-05",43795.24
"2016-01-06",43105.36
"2016-01-07",42463.07
"2016-01-08",41939.71
"2016-01-11",41820.77
"2016-01-12",41749.4
"2016-01-13",41463.93
"2016-01-14",41344.99
"2016-01-15",40322.07
"2016-01-19",40131.76
"2016-01-20",39251.57
"2016-01-21",39275.36
"2016-01-22",40417.23
"2016-01-25",40084.18
"2016-01-26",40583.75
"2016-01-27",40512.38
"2016-01-28",40559.96
"2016-01-29",41154.68
"2016-02-01",41178.47
"2016-02-02",40393.44
"2016-02-03",40702.69
"2016-02-04",40845.42
"2016-02-05",40345.86
"2016-02-08",39560.83
"2016-02-09",38966.11
"2016-02-10",39085.05
"2016-02-11",38561.7
"2016-02-12",38894.74
"2016-02-16",39584.62
"2016-02-17",40488.59
"2016-02-18",40631.33
"2016-02-19",40369.65
"2016-02-22",40726.48
"2016-02-23",40226.92
"2016-02-24",40203.13
"2016-02-25",40774.06
"2016-02-26",40678.9
"2016-02-29",40797.85
"2016-03-01",41606.67
"2016-03-02",41796.98
"2016-03-03",42367.91
"2016-03-04",42938.84
"2016-03-07",43034
"2016-03-08",42415.49
"2016-03-09",42367.91
"2016-03-10",42486.85
"2016-03-11",43485.99
"2016-03-14",43533.56
"2016-03-15",43176.73
"2016-03-16",43771.45
"2016-03-17",44294.81
"2016-03-18",44342.38
"2016-03-21",44199.65
"2016-03-22",44152.07
"2016-03-23",43652.51
"2016-03-24",43343.25
"2016-03-28",43581.14
"2016-03-29",44033.13
"2016-03-30",44316.67
"2016-03-31",44077.76
"2016-04-01",43695.52
"2016-04-04",43504.39
"2016-04-05",42620.45
"2016-04-06",43074.37
"2016-04-07",42501
"2016-04-08",43361.05
"2016-04-11",43576.07
"2016-04-12",44125.54
"2016-04-13",44627.24
"2016-04-14",44651.13
"2016-04-15",44555.57
"2016-04-18",44866.15
"2016-04-19",45511.19
"2016-04-20",45415.63
"2016-04-21",45320.06
"2016-04-22",45343.95
"2016-04-25",45200.61
"2016-04-26",45343.95
"2016-04-27",45582.86
"2016-04-28",45535.08
"2016-04-29",45582.86
"2016-05-02",45750.09
"2016-05-03",44890.04
"2016-05-04",44460.01
"2016-05-05",44412.23
"2016-05-06",44579.46
"2016-05-09",44125.54
"2016-05-10",44651.13
"2016-05-11",44579.46
"2016-05-12",44483.9
"2016-05-13",44029.98
"2016-05-16",44412.23
"2016-05-17",44507.79
"2016-05-18",44364.45
"2016-05-19",44173.33
"2016-05-20",44507.79
"2016-05-23",44603.35
"2016-05-24",44842.26
"2016-05-25",45272.28
"2016-05-26",45343.95
"2016-05-27",45176.72
"2016-05-31",45224.5
"2016-06-01",45152.83
"2016-06-02",45176.72
"2016-06-03",45630.64
"2016-06-06",45845.65
"2016-06-07",46227.9
"2016-06-08",46347.35
"2016-06-09",46012.89
"2016-06-10",44770.58
"2016-06-13",43982.2
"2016-06-14",43217.71
"2016-06-15",43480.5
"2016-06-16",43050.48
"2016-06-17",43791.08
"2016-06-20",45033.38
"2016-06-21",44985.6
"2016-06-22",44961.71
"2016-06-23",46012.89
"2016-06-24",42309.88
"2016-06-27",40733.11
"2016-06-28",41617.05
"2016-06-29",42273.9
"2016-06-30",42685.26
"2016-07-01",43024.03
"2016-07-05",42031.92
"2016-07-06",42007.72
"2016-07-07",41935.12
"2016-07-08",42636.87
"2016-07-11",43435.4
"2016-07-12",44064.55
"2016-07-13",44088.75
